Brand;Model;Year;Engine Fuel Type;Engine HP;Engine Cylinders;Transmission Type;Driven Wheels;Number of Doors;Market Category;Vehicle Size;Vehicle Style;highway MPG;city MPG;Popularity;MSRP;Country
Land Rover;Range Rover Evoque;2016;premium unleaded (recommended);240;4;AUTOMATIC;all wheel drive;4;Crossover,Luxury;Compact;4dr SUV;30;21;258;53775;United Kingdom
Land Rover;Range Rover Evoque;2016;premium unleaded (recommended);240;4;AUTOMATIC;all wheel drive;2;Crossover,Luxury;Compact;2dr SUV;30;21;258;46675;United Kingdom
Land Rover;Range Rover Evoque;2016;premium unleaded (recommended);240;4;AUTOMATIC;all wheel drive;2;Crossover,Luxury;Compact;2dr SUV;30;21;258;53775;United Kingdom
Land Rover;Range Rover Evoque;2016;premium unleaded (recommended);240;4;AUTOMATIC;all wheel drive;4;Crossover,Luxury;Compact;4dr SUV;30;21;258;41475;United Kingdom
Land Rover;Range Rover Evoque;2016;premium unleaded (recommended);240;4;AUTOMATIC;all wheel drive;4;Crossover,Luxury;Compact;4dr SUV;30;21;258;60775;United Kingdom
Land Rover;Range Rover Evoque;2016;premium unleaded (recommended);240;4;AUTOMATIC;all wheel drive;4;Crossover,Luxury;Compact;4dr SUV;30;21;258;45675;United Kingdom
Land Rover;Range Rover Evoque;2017;premium unleaded (recommended);240;4;AUTOMATIC;all wheel drive;4;Crossover,Luxury;Compact;4dr SUV;29;21;258;51000;United Kingdom
Land Rover;Range Rover Evoque;2017;premium unleaded (recommended);240;4;AUTOMATIC;all wheel drive;2;Crossover,Luxury;Compact;2dr SUV;29;21;258;45700;United Kingdom
Land Rover;Range Rover Evoque;2017;premium unleaded (recommended);240;4;AUTOMATIC;all wheel drive;4;Crossover,Luxury;Compact;4dr SUV;29;21;258;45800;United Kingdom
Land Rover;Range Rover Evoque;2017;premium unleaded (recommended);240;4;AUTOMATIC;all wheel drive;2;Crossover,Luxury;Compact;Convertible SUV;28;20;258;57700;United Kingdom
Land Rover;Range Rover Evoque;2017;premium unleaded (recommended);240;4;AUTOMATIC;all wheel drive;4;Crossover,Luxury;Compact;4dr SUV;29;21;258;62500;United Kingdom
Land Rover;Range Rover Evoque;2017;premium unleaded (recommended);240;4;AUTOMATIC;all wheel drive;2;Crossover,Luxury;Compact;Convertible SUV;28;20;258;51100;United Kingdom
Land Rover;Range Rover Evoque;2017;premium unleaded (recommended);240;4;AUTOMATIC;all wheel drive;4;Crossover,Luxury;Compact;4dr SUV;29;21;258;41800;United Kingdom
Land Rover;Range Rover Evoque;2017;premium unleaded (recommended);240;4;AUTOMATIC;all wheel drive;4;Crossover,Luxury;Compact;4dr SUV;29;21;258;54200;United Kingdom
Land Rover;Range Rover Sport;2014;flex-fuel (premium unleaded required/E85);510;8;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury,High-Performance;Midsize;4dr SUV;19;14;258;79100;United Kingdom
Land Rover;Range Rover Sport;2014;premium unleaded (required);340;6;AUTOMATIC;four wheel drive;4;Luxury,Performance;Midsize;4dr SUV;23;17;258;67600;United Kingdom
Land Rover;Range Rover Sport;2014;flex-fuel (premium unleaded required/E85);340;6;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury,Performance;Midsize;4dr SUV;23;17;258;62600;United Kingdom
Land Rover;Range Rover Sport;2014;flex-fuel (premium unleaded required/E85);510;8;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury,High-Performance;Midsize;4dr SUV;19;14;258;92400;United Kingdom
Land Rover;Range Rover Sport;2014;premium unleaded (required);510;8;AUTOMATIC;four wheel drive;4;Luxury,High-Performance;Midsize;4dr SUV;19;14;258;92400;United Kingdom
Land Rover;Range Rover Sport;2014;premium unleaded (required);510;8;AUTOMATIC;four wheel drive;4;Luxury,High-Performance;Midsize;4dr SUV;19;14;258;79100;United Kingdom
Land Rover;Range Rover Sport;2014;flex-fuel (premium unleaded required/E85);340;6;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury,Performance;Midsize;4dr SUV;23;17;258;67600;United Kingdom
Land Rover;Range Rover Sport;2014;premium unleaded (required);340;6;AUTOMATIC;four wheel drive;4;Luxury,Performance;Midsize;4dr SUV;23;17;258;62600;United Kingdom
Land Rover;Range Rover Sport;2015;flex-fuel (premium unleaded required/E85);340;6;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury,Performance;Midsize;4dr SUV;23;17;258;63350;United Kingdom
Land Rover;Range Rover Sport;2015;flex-fuel (premium unleaded required/E85);340;6;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury,Performance;Midsize;4dr SUV;23;17;258;68295;United Kingdom
Land Rover;Range Rover Sport;2015;flex-fuel (premium unleaded required/E85);510;8;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury,High-Performance;Midsize;4dr SUV;19;14;258;79995;United Kingdom
Land Rover;Range Rover Sport;2015;flex-fuel (premium unleaded required/E85);550;8;AUTOMATIC;four wheel drive;4;Flex Fuel,Factory Tuner,Luxury,High-Performance;Midsize;4dr SUV;19;14;258;110475;United Kingdom
Land Rover;Range Rover Sport;2015;flex-fuel (premium unleaded required/E85);510;8;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury,High-Performance;Midsize;4dr SUV;19;14;258;92495;United Kingdom
Land Rover;Range Rover Sport;2015;flex-fuel (premium unleaded required/E85);510;8;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury,High-Performance;Midsize;4dr SUV;19;14;258;92495;United Kingdom
Land Rover;Range Rover Sport;2015;flex-fuel (premium unleaded required/E85);340;6;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury,Performance;Midsize;4dr SUV;23;17;258;76875;United Kingdom
Land Rover;Range Rover Sport;2016;premium unleaded (recommended);510;8;AUTOMATIC;four wheel drive;4;Luxury,High-Performance;Midsize;4dr SUV;19;14;258;93075;United Kingdom
Land Rover;Range Rover Sport;2016;premium unleaded (recommended);510;8;AUTOMATIC;four wheel drive;4;Luxury,High-Performance;Midsize;4dr SUV;19;14;258;79950;United Kingdom
Land Rover;Range Rover Sport;2016;premium unleaded (recommended);510;8;AUTOMATIC;four wheel drive;4;Luxury,High-Performance;Midsize;4dr SUV;19;14;258;93295;United Kingdom
Land Rover;Range Rover Sport;2016;premium unleaded (recommended);550;8;AUTOMATIC;four wheel drive;4;Factory Tuner,Luxury,High-Performance;Midsize;4dr SUV;19;14;258;111350;United Kingdom
Land Rover;Range Rover Sport;2016;premium unleaded (recommended);340;6;AUTOMATIC;four wheel drive;4;Luxury,Performance;Midsize;4dr SUV;23;17;258;64950;United Kingdom
Land Rover;Range Rover Sport;2016;diesel;254;6;AUTOMATIC;four wheel drive;4;Diesel,Luxury;Midsize;4dr SUV;29;22;258;66450;United Kingdom
Land Rover;Range Rover Sport;2016;premium unleaded (recommended);340;6;AUTOMATIC;four wheel drive;4;Luxury,Performance;Midsize;4dr SUV;23;17;258;69950;United Kingdom
Land Rover;Range Rover Sport;2016;diesel;254;6;AUTOMATIC;four wheel drive;4;Diesel,Luxury;Midsize;4dr SUV;29;22;258;71450;United Kingdom
Land Rover;Range Rover Sport;2016;premium unleaded (recommended);510;8;AUTOMATIC;four wheel drive;4;Luxury,High-Performance;Midsize;4dr SUV;19;14;258;82695;United Kingdom
Land Rover;Range Rover;2014;flex-fuel (premium unleaded required/E85);510;8;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury,High-Performance;Large;4dr SUV;19;13;258;142100;United Kingdom
Land Rover;Range Rover;2014;premium unleaded (required);510;8;AUTOMATIC;four wheel drive;4;Luxury,High-Performance;Large;4dr SUV;19;13;258;105300;United Kingdom
Land Rover;Range Rover;2014;flex-fuel (premium unleaded required/E85);510;8;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury,High-Performance;Large;4dr SUV;19;13;258;184105;United Kingdom
Land Rover;Range Rover;2014;flex-fuel (premium unleaded required/E85);340;6;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury;Large;4dr SUV;23;17;258;83300;United Kingdom
Land Rover;Range Rover;2014;flex-fuel (premium unleaded required/E85);510;8;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury,High-Performance;Large;4dr SUV;19;13;258;136750;United Kingdom
Land Rover;Range Rover;2014;flex-fuel (premium unleaded required/E85);510;8;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury,High-Performance;Large;4dr SUV;19;13;258;105300;United Kingdom
Land Rover;Range Rover;2014;flex-fuel (premium unleaded required/E85);510;8;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury,High-Performance;Large;4dr SUV;19;13;258;100100;United Kingdom
Land Rover;Range Rover;2014;premium unleaded (required);340;6;AUTOMATIC;four wheel drive;4;Luxury;Large;4dr SUV;23;17;258;83300;United Kingdom
Land Rover;Range Rover;2014;premium unleaded (required);510;8;AUTOMATIC;four wheel drive;4;Luxury,High-Performance;Large;4dr SUV;19;13;258;100100;United Kingdom
Land Rover;Range Rover;2014;premium unleaded (required);510;8;AUTOMATIC;four wheel drive;4;Luxury,High-Performance;Large;4dr SUV;19;13;258;184105;United Kingdom
Land Rover;Range Rover;2014;premium unleaded (required);510;8;AUTOMATIC;four wheel drive;4;Luxury,High-Performance;Large;4dr SUV;19;13;258;136750;United Kingdom
Land Rover;Range Rover;2014;flex-fuel (premium unleaded required/E85);340;6;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury;Large;4dr SUV;23;17;258;88300;United Kingdom
Land Rover;Range Rover;2014;flex-fuel (premium unleaded required/E85);510;8;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury,High-Performance;Large;4dr SUV;19;13;258;118605;United Kingdom
Land Rover;Range Rover;2014;premium unleaded (required);510;8;AUTOMATIC;four wheel drive;4;Luxury,High-Performance;Large;4dr SUV;19;13;258;142100;United Kingdom
Land Rover;Range Rover;2014;premium unleaded (required);340;6;AUTOMATIC;four wheel drive;4;Luxury;Large;4dr SUV;23;17;258;88300;United Kingdom
Land Rover;Range Rover;2015;flex-fuel (premium unleaded required/E85);340;6;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury;Large;4dr SUV;23;17;258;83495;United Kingdom
Land Rover;Range Rover;2015;flex-fuel (premium unleaded required/E85);510;8;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury,High-Performance;Large;4dr SUV;19;13;258;101995;United Kingdom
Land Rover;Range Rover;2015;flex-fuel (premium unleaded required/E85);510;8;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury,High-Performance;Large;4dr SUV;19;13;258;106995;United Kingdom
Land Rover;Range Rover;2015;flex-fuel (premium unleaded required/E85);510;8;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury,High-Performance;Large;4dr SUV;19;13;258;118845;United Kingdom
Land Rover;Range Rover;2015;flex-fuel (premium unleaded required/E85);510;8;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury,High-Performance;Large;4dr SUV;19;13;258;186495;United Kingdom
Land Rover;Range Rover;2015;flex-fuel (premium unleaded required/E85);340;6;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury;Large;4dr SUV;23;17;258;98995;United Kingdom
Land Rover;Range Rover;2015;flex-fuel (premium unleaded required/E85);340;6;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury;Large;4dr SUV;23;17;258;89995;United Kingdom
Land Rover;Range Rover;2015;flex-fuel (premium unleaded required/E85);340;6;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury;Large;4dr SUV;23;17;258;95195;United Kingdom
Land Rover;Range Rover;2015;flex-fuel (premium unleaded required/E85);510;8;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury,High-Performance;Large;4dr SUV;19;13;258;137995;United Kingdom
Land Rover;Range Rover;2015;flex-fuel (premium unleaded required/E85);510;8;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury,High-Performance;Large;4dr SUV;19;13;258;142995;United Kingdom
Land Rover;Range Rover;2015;flex-fuel (premium unleaded required/E85);510;8;AUTOMATIC;four wheel drive;4;Flex Fuel,Luxury,High-Performance;Large;4dr SUV;19;13;258;123845;United Kingdom
Land Rover;Range Rover;2016;diesel;254;6;AUTOMATIC;four wheel drive;4;Diesel,Luxury;Large;4dr SUV;29;22;258;86450;United Kingdom
Land Rover;Range Rover;2016;premium unleaded (recommended);510;8;AUTOMATIC;four wheel drive;4;Luxury,High-Performance;Large;4dr SUV;19;14;258;139995;United Kingdom
Land Rover;Range Rover;2016;premium unleaded (recommended);510;8;AUTOMATIC;four wheel drive;4;Luxury,High-Performance;Large;4dr SUV;19;14;258;103195;United Kingdom
Land Rover;Range Rover;2016;premium unleaded (recommended);510;8;AUTOMATIC;four wheel drive;4;Luxury,High-Performance;Large;4dr SUV;19;14;258;144995;United Kingdom
Land Rover;Range Rover;2016;premium unleaded (recommended);340;6;AUTOMATIC;four wheel drive;4;Luxury;Large;4dr SUV;23;17;258;84950;United Kingdom
Land Rover;Range Rover;2016;premium unleaded (recommended);550;8;AUTOMATIC;four wheel drive;4;Factory Tuner,Luxury,High-Performance;Large;4dr SUV;19;14;258;199495;United Kingdom
Land Rover;Range Rover;2016;premium unleaded (recommended);510;8;AUTOMATIC;four wheel drive;4;Luxury,High-Performance;Large;4dr SUV;19;14;258;108195;United Kingdom
Land Rover;Range Rover;2016;premium unleaded (recommended);380;6;AUTOMATIC;four wheel drive;4;Luxury,Performance;Large;4dr SUV;23;17;258;91950;United Kingdom
Land Rover;Range Rover;2016;diesel;254;6;AUTOMATIC;four wheel drive;4;Diesel,Luxury;Large;4dr SUV;29;22;258;93450;United Kingdom
Ford;Ranger;2009;regular unleaded;143;4;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;26;21;5657;17990;USA
Ford;Ranger;2009;regular unleaded;143;4;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;26;21;5657;17680;USA
Ford;Ranger;2009;regular unleaded;207;6;MANUAL;rear wheel drive;4;N/A;Compact;Extended Cab Pickup;21;15;5657;21050;USA
Ford;Ranger;2009;regular unleaded;207;6;MANUAL;four wheel drive;2;N/A;Compact;Extended Cab Pickup;19;15;5657;22305;USA
Ford;Ranger;2009;regular unleaded;207;6;MANUAL;four wheel drive;4;N/A;Compact;Extended Cab Pickup;19;15;5657;24255;USA
Ford;Ranger;2009;regular unleaded;143;4;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;26;21;5657;16395;USA
Ford;Ranger;2009;regular unleaded;207;6;MANUAL;four wheel drive;2;N/A;Compact;Extended Cab Pickup;19;15;5657;24535;USA
Ford;Ranger;2009;regular unleaded;143;4;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;26;21;5657;18805;USA
Ford;Ranger;2009;regular unleaded;207;6;MANUAL;four wheel drive;4;N/A;Compact;Extended Cab Pickup;19;15;5657;23575;USA
Ford;Ranger;2009;regular unleaded;207;6;MANUAL;four wheel drive;2;N/A;Compact;Extended Cab Pickup;19;15;5657;22985;USA
Ford;Ranger;2009;regular unleaded;207;6;MANUAL;four wheel drive;4;N/A;Compact;Extended Cab Pickup;19;15;5657;25805;USA
Ford;Ranger;2009;regular unleaded;143;4;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;26;21;5657;17665;USA
Ford;Ranger;2009;regular unleaded;207;6;MANUAL;rear wheel drive;4;N/A;Compact;Extended Cab Pickup;21;15;5657;21675;USA
Ford;Ranger;2009;regular unleaded;207;6;MANUAL;four wheel drive;2;N/A;Compact;Extended Cab Pickup;19;15;5657;21810;USA
Ford;Ranger;2009;regular unleaded;143;4;MANUAL;rear wheel drive;2;N/A;Compact;Extended Cab Pickup;26;21;5657;17890;USA
Ford;Ranger;2009;regular unleaded;207;6;MANUAL;rear wheel drive;2;N/A;Compact;Extended Cab Pickup;21;15;5657;20405;USA
Ford;Ranger;2009;regular unleaded;143;4;MANUAL;rear wheel drive;2;N/A;Compact;Extended Cab Pickup;26;21;5657;19080;USA
Ford;Ranger;2010;regular unleaded;143;4;MANUAL;rear wheel drive;2;N/A;Compact;Extended Cab Pickup;27;22;5657;20580;USA
Ford;Ranger;2010;regular unleaded;207;6;MANUAL;rear wheel drive;4;N/A;Compact;Extended Cab Pickup;21;15;5657;23220;USA
Ford;Ranger;2010;regular unleaded;207;6;MANUAL;rear wheel drive;4;N/A;Compact;Extended Cab Pickup;21;15;5657;22485;USA
Ford;Ranger;2010;regular unleaded;207;6;MANUAL;rear wheel drive;2;N/A;Compact;Extended Cab Pickup;21;15;5657;22155;USA
Ford;Ranger;2010;regular unleaded;207;6;MANUAL;four wheel drive;4;N/A;Compact;Extended Cab Pickup;19;15;5657;25800;USA
Ford;Ranger;2010;regular unleaded;143;4;MANUAL;rear wheel drive;2;N/A;Compact;Extended Cab Pickup;27;22;5657;19515;USA
Ford;Ranger;2010;regular unleaded;143;4;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;27;22;5657;17820;USA
Ford;Ranger;2010;regular unleaded;207;6;MANUAL;four wheel drive;4;N/A;Compact;Extended Cab Pickup;19;15;5657;24905;USA
Ford;Ranger;2010;regular unleaded;143;4;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;27;22;5657;18960;USA
Ford;Ranger;2010;regular unleaded;143;4;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;27;22;5657;19105;USA
Ford;Ranger;2010;regular unleaded;207;6;MANUAL;four wheel drive;2;N/A;Compact;Extended Cab Pickup;19;15;5657;23570;USA
Ford;Ranger;2011;regular unleaded;143;4;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;27;22;5657;18160;USA
Ford;Ranger;2011;regular unleaded;207;6;MANUAL;rear wheel drive;4;N/A;Compact;Extended Cab Pickup;21;16;5657;23495;USA
Ford;Ranger;2011;regular unleaded;207;6;MANUAL;rear wheel drive;4;N/A;Compact;Extended Cab Pickup;21;16;5657;22640;USA
Ford;Ranger;2011;regular unleaded;143;4;MANUAL;rear wheel drive;2;N/A;Compact;Extended Cab Pickup;27;22;5657;20740;USA
Ford;Ranger;2011;regular unleaded;207;6;MANUAL;four wheel drive;4;N/A;Compact;Extended Cab Pickup;19;15;5657;26070;USA
Ford;Ranger;2011;regular unleaded;143;4;MANUAL;rear wheel drive;2;N/A;Compact;Extended Cab Pickup;27;22;5657;19855;USA
Ford;Ranger;2011;regular unleaded;207;6;MANUAL;four wheel drive;4;N/A;Compact;Extended Cab Pickup;19;15;5657;25060;USA
Ford;Ranger;2011;regular unleaded;207;6;MANUAL;rear wheel drive;2;N/A;Compact;Extended Cab Pickup;21;16;5657;22425;USA
Ford;Ranger;2011;regular unleaded;143;4;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;27;22;5657;19120;USA
Aston Martin;Rapide S;2014;premium unleaded (required);550;12;AUTOMATIC;rear wheel drive;4;Exotic,High-Performance;Large;Sedan;19;13;259;198250;United Kingdom
Aston Martin;Rapide S;2015;premium unleaded (required);552;12;AUTOMATIC;rear wheel drive;4;Exotic,High-Performance;Large;Sedan;22;14;259;203995;United Kingdom
Aston Martin;Rapide S;2016;premium unleaded (required);552;12;AUTOMATIC;rear wheel drive;4;Exotic,High-Performance;Large;Sedan;22;14;259;206000;United Kingdom
Aston Martin;Rapide;2010;premium unleaded (required);470;12;AUTOMATIC;rear wheel drive;4;Exotic,High-Performance;Large;Sedan;19;13;259;197850;United Kingdom
Aston Martin;Rapide;2011;premium unleaded (required);470;12;AUTOMATIC;rear wheel drive;4;Exotic,High-Performance;Large;Sedan;19;13;259;207895;United Kingdom
Aston Martin;Rapide;2012;premium unleaded (required);470;12;AUTOMATIC;rear wheel drive;4;Exotic,High-Performance;Large;Sedan;19;13;259;226850;United Kingdom
Aston Martin;Rapide;2012;premium unleaded (required);470;12;AUTOMATIC;rear wheel drive;4;Exotic,High-Performance;Large;Sedan;19;13;259;207895;United Kingdom
Toyota;RAV4 EV;2012;electric;154;;DIRECT_DRIVE;front wheel drive;4;Crossover;Midsize;4dr SUV;74;78;2031;49800;Japan
Toyota;RAV4 EV;2013;electric;;0;DIRECT_DRIVE;front wheel drive;4;Crossover;Midsize;4dr SUV;74;78;2031;49800;Japan
Toyota;RAV4 EV;2014;electric;;0;DIRECT_DRIVE;front wheel drive;4;Crossover;Midsize;4dr SUV;74;78;2031;49800;Japan
Toyota;RAV4 Hybrid;2016;regular unleaded;194;4;AUTOMATIC;all wheel drive;4;Crossover,Hybrid;Midsize;4dr SUV;31;34;2031;28370;Japan
Toyota;RAV4 Hybrid;2016;regular unleaded;194;4;AUTOMATIC;all wheel drive;4;Crossover,Hybrid;Midsize;4dr SUV;31;34;2031;33610;Japan
Toyota;RAV4 Hybrid;2017;regular unleaded;194;4;AUTOMATIC;all wheel drive;4;Crossover,Hybrid;Midsize;4dr SUV;30;34;2031;34030;Japan
Toyota;RAV4 Hybrid;2017;regular unleaded;194;4;AUTOMATIC;all wheel drive;4;Crossover,Hybrid;Midsize;4dr SUV;30;34;2031;29030;Japan
Toyota;RAV4 Hybrid;2017;regular unleaded;194;4;AUTOMATIC;all wheel drive;4;Crossover,Hybrid;Midsize;4dr SUV;30;34;2031;32185;Japan
Toyota;RAV4;2015;regular unleaded;176;4;AUTOMATIC;front wheel drive;4;Crossover;Midsize;4dr SUV;31;24;2031;25240;Japan
Toyota;RAV4;2015;regular unleaded;176;4;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;29;22;2031;29850;Japan
Toyota;RAV4;2015;regular unleaded;176;4;AUTOMATIC;front wheel drive;4;Crossover;Midsize;4dr SUV;31;24;2031;28450;Japan
Toyota;RAV4;2015;regular unleaded;176;4;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;29;22;2031;26640;Japan
Toyota;RAV4;2015;regular unleaded;176;4;AUTOMATIC;front wheel drive;4;Crossover;Midsize;4dr SUV;31;24;2031;23680;Japan
Toyota;RAV4;2015;regular unleaded;176;4;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;29;22;2031;25080;Japan
Toyota;RAV4;2016;regular unleaded;176;4;AUTOMATIC;front wheel drive;4;Crossover;Midsize;4dr SUV;31;24;2031;29265;Japan
Toyota;RAV4;2016;regular unleaded;176;4;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;29;22;2031;25750;Japan
Toyota;RAV4;2016;regular unleaded;176;4;AUTOMATIC;front wheel drive;4;Crossover;Midsize;4dr SUV;31;24;2031;26270;Japan
Toyota;RAV4;2016;regular unleaded;176;4;AUTOMATIC;front wheel drive;4;Crossover;Midsize;4dr SUV;31;24;2031;24350;Japan
Toyota;RAV4;2016;regular unleaded;176;4;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;29;22;2031;30665;Japan
Toyota;RAV4;2016;regular unleaded;176;4;AUTOMATIC;front wheel drive;4;Crossover;Midsize;4dr SUV;31;24;2031;31510;Japan
Toyota;RAV4;2016;regular unleaded;176;4;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;29;22;2031;32910;Japan
Toyota;RAV4;2016;regular unleaded;176;4;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;29;22;2031;27670;Japan
Toyota;RAV4;2017;regular unleaded;176;4;AUTOMATIC;front wheel drive;4;Crossover;Midsize;4dr SUV;29;23;2031;31830;Japan
Toyota;RAV4;2017;regular unleaded;176;4;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;28;22;2031;28230;Japan
Toyota;RAV4;2017;regular unleaded;176;4;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;28;22;2031;26310;Japan
Toyota;RAV4;2017;regular unleaded;176;4;AUTOMATIC;front wheel drive;4;Crossover;Midsize;4dr SUV;30;23;2031;24910;Japan
Toyota;RAV4;2017;regular unleaded;176;4;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;28;22;2031;36150;Japan
Toyota;RAV4;2017;regular unleaded;176;4;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;28;22;2031;33230;Japan
Toyota;RAV4;2017;regular unleaded;176;4;AUTOMATIC;front wheel drive;4;Crossover;Midsize;4dr SUV;29;23;2031;34750;Japan
Toyota;RAV4;2017;regular unleaded;176;4;AUTOMATIC;front wheel drive;4;Crossover;Midsize;4dr SUV;30;23;2031;26830;Japan
Toyota;RAV4;2017;regular unleaded;176;4;AUTOMATIC;front wheel drive;4;Crossover;Midsize;4dr SUV;30;23;2031;29985;Japan
Toyota;RAV4;2017;regular unleaded;176;4;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;28;22;2031;31385;Japan
Lexus;RC 200t;2016;premium unleaded (required);241;4;AUTOMATIC;rear wheel drive;2;Luxury;Midsize;Coupe;32;22;454;39995;Japan
Lexus;RC 200t;2017;premium unleaded (required);241;4;AUTOMATIC;rear wheel drive;2;Luxury;Midsize;Coupe;32;22;454;40155;Japan
Lexus;RC 300;2016;premium unleaded (required);255;6;AUTOMATIC;all wheel drive;2;Luxury;Midsize;Coupe;26;19;454;42610;Japan
Lexus;RC 300;2017;premium unleaded (required);255;6;AUTOMATIC;all wheel drive;2;Luxury;Midsize;Coupe;26;19;454;42770;Japan
Lexus;RC 350;2015;premium unleaded (required);306;6;AUTOMATIC;rear wheel drive;2;Luxury,Performance;Midsize;Coupe;28;19;454;42790;Japan
Lexus;RC 350;2015;premium unleaded (required);306;6;AUTOMATIC;all wheel drive;2;Luxury,Performance;Midsize;Coupe;26;19;454;45025;Japan
Lexus;RC 350;2016;premium unleaded (required);306;6;AUTOMATIC;all wheel drive;2;Luxury,Performance;Midsize;Coupe;26;19;454;45015;Japan
Lexus;RC 350;2016;premium unleaded (required);306;6;AUTOMATIC;rear wheel drive;2;Luxury,Performance;Midsize;Coupe;28;19;454;42780;Japan
Lexus;RC 350;2017;premium unleaded (required);306;6;AUTOMATIC;all wheel drive;2;Luxury,Performance;Midsize;Coupe;26;19;454;45175;Japan
Lexus;RC 350;2017;premium unleaded (required);306;6;AUTOMATIC;rear wheel drive;2;Luxury,Performance;Midsize;Coupe;28;19;454;43010;Japan
Lexus;RC F;2015;premium unleaded (required);467;8;AUTOMATIC;rear wheel drive;2;Factory Tuner,Luxury,High-Performance;Midsize;Coupe;25;16;454;62400;Japan
Lexus;RC F;2016;premium unleaded (required);467;8;AUTOMATIC;rear wheel drive;2;Factory Tuner,Luxury,High-Performance;Midsize;Coupe;25;16;454;62805;Japan
Lexus;RC F;2017;premium unleaded (required);467;8;AUTOMATIC;rear wheel drive;2;Factory Tuner,Luxury,High-Performance;Midsize;Coupe;25;16;454;64165;Japan
Acura;RDX;2015;premium unleaded (recommended);273;6;AUTOMATIC;all wheel drive;4;Crossover,Luxury;Midsize;4dr SUV;27;19;204;36495;Japan
Acura;RDX;2015;premium unleaded (recommended);273;6;AUTOMATIC;all wheel drive;4;Crossover,Luxury;Midsize;4dr SUV;27;19;204;40195;Japan
Acura;RDX;2015;premium unleaded (recommended);273;6;AUTOMATIC;front wheel drive;4;Crossover,Luxury;Midsize;4dr SUV;28;20;204;38795;Japan
Acura;RDX;2015;premium unleaded (recommended);273;6;AUTOMATIC;front wheel drive;4;Crossover,Luxury;Midsize;4dr SUV;28;20;204;35095;Japan
Acura;RDX;2016;premium unleaded (recommended);279;6;AUTOMATIC;front wheel drive;4;Crossover,Luxury;Midsize;4dr SUV;29;20;204;36670;Japan
Acura;RDX;2016;premium unleaded (recommended);279;6;AUTOMATIC;all wheel drive;4;Crossover,Luxury;Midsize;4dr SUV;28;19;204;36870;Japan
Acura;RDX;2016;premium unleaded (recommended);279;6;AUTOMATIC;all wheel drive;4;Crossover,Luxury;Midsize;4dr SUV;28;19;204;41870;Japan
